year,player,games,mpg,ts,ast,turn_over,usg,orr,drr,rebr,per,va,ewa,foreign_player,team,salary,homegames,total_attendence,avg_attendence
2015,Dirk Nowitzki,80,39,0.581,11.3,7.2,24.8,3,25.1,14,25.94,336,11.2,1,Mavericks,7974482,41,821723,20042
2015,Tyson Chandler,75,24.4,0.565,9.2,16.4,16.5,10,20.6,15.5,15.11,61.5,2,0,Mavericks,14846888,41,821723,20042
2015,Joe Johnson,82,27.5,0.472,18,9.2,18.1,3,10.5,6.6,12.1,26.9,0.9,0,Nets,23180790,41,621062,15147
2015,John Salmons,64,7.9,0.502,22.7,14,13.9,4,10.2,6.9,9.41,-4.1,-0.1,0,Pelicans,2000000,41,695727,16968
2015,Caron Butler,78,36.6,0.502,13.3,12,21.2,5,10.9,8,15.46,105.9,3.5,0,Pistons,4500000,41,896971,21877
2015,Jason Terry,81,38,0.549,28.3,11.8,22.3,1,8.6,5.2,18.92,182.2,6.1,0,Rockets,5850313,40,699280,17482
2015,Tim Duncan,81,39.3,0.564,14.1,11.1,25.7,10,27.3,19,26.46,355,11.8,1,Spurs,10361446,41,749048,18269
2015,Tony Parker,82,33.8,0.542,24,11,22.1,1,7.3,4.5,17.17,127.8,4.3,1,Spurs,12500000,41,749048,18269
2015,Melvin Ely,52,15.4,0.54,5.3,17.6,13.6,9,15.4,12.3,10.38,-1.3,0,0,Wizards,1316809,41,681117,16612
2015,Andre Miller,80,36.4,0.495,29.1,11.2,20.3,3,9,6.1,15.65,101.1,3.4,0,Wizards,4650000,41,681117,16612
2016,Gerald Wallace,47,12.1,0.51,8.1,15.6,17.9,8,16,12,12.37,8,0.3,0,76ers,10105855,41,647898,15802
2016,Pau Gasol,82,36,0.57,12.7,11.8,22,7,19.9,13.7,20.66,201.6,6.7,1,Bulls,7448760,40,847903,21197
2016,Mike Dunleavy,82,15.9,0.505,16.2,13.2,17.2,5,11.9,8.7,12.73,21.8,0.7,0,Bulls,4500000,40,847903,21197
2016,Jamal Crawford,80,24.9,0.496,25.1,10.1,21.7,1,9,5.1,15.99,81.6,2.7,0,Clippers,5675000,40,646830,16170
2016,Paul Pierce,79,39.2,0.532,13.6,11.2,30.1,4,17.7,10.6,23.49,300,10,0,Clippers,3376000,40,646830,16170
2016,Vince Carter,43,34.2,0.532,13.7,7.1,26.3,4,10.4,7.3,22.48,131.5,4.4,0,Grizzlies,4088019,40,509806,12745
2016,Zach Randolph,77,16.9,0.555,6,9,20.7,13,18.9,15.9,19.36,76.3,2.5,0,Grizzlies,9638555,40,509806,12745
2016,Caron Butler,78,36.6,0.502,13.3,12,21.2,5,10.9,8,15.46,105.9,3.5,0,Kings,1449187,40,502852,12571
2016,Kobe Bryant,82,41.5,0.55,16,9.6,31.1,3,15.3,9.3,27.07,420.6,14,0,Lakers,25000000,41,778877,18997
2016,Dirk Nowitzki,80,39,0.581,11.3,7.2,24.8,3,25.1,14,25.94,336,11.2,1,Mavericks,8333334,41,821723,20042
2016,Joe Johnson,82,27.5,0.472,18,9.2,18.1,3,10.5,6.6,12.1,26.9,0.9,0,Nets,261894,41,621062,15147
2016,Tony Parker,82,33.8,0.542,24,11,22.1,1,7.3,4.5,17.17,127.8,4.3,1,Spurs,13437500,41,749048,18269
2016,Tim Duncan,81,39.3,0.564,14.1,11.1,25.7,10,27.3,19,26.46,355,11.8,1,Spurs,5250000,41,749048,18269
2016,Manu Ginobili,69,20.7,0.556,19.4,14.1,17.5,4,8.8,6.5,14.48,42.5,1.4,1,Spurs,2814000,41,749048,18269
2016,Andre Miller,80,36.4,0.495,29.1,11.2,20.3,3,9,6.1,15.65,101.1,3.4,0,Spurs,250750,41,749048,18269
2016,Tyson Chandler,75,24.4,0.565,9.2,16.4,16.5,10,20.6,15.5,15.11,61.5,2,0,Suns,13000000,41,755302,18422
2016,Nazr Mohammed,35,12.7,0.452,2.9,12,18.3,13,20.2,16.5,11.7,3.7,0.1,0,Thunder,222888,40,747732,18693
2016,Kevin Garnett,82,40.5,0.553,20.4,9.4,25,9,28.5,18.8,26.46,370.8,12.4,0,Timberwolves,8500000,41,594743,14505
2016,Drew Gooden,70,26.8,0.503,7.5,13.6,20.7,9.9,17.6,13.7,15.21,51.8,1.7,0,Wizards,3300000,41,681117,16612
2010,Jared Jeffries,20,14.6,0.521,14.2,18.6,14.4,10,13,11.7,10.86,-1.4,0,0,Knicks,6466600,,,
2010,Eddy Curry,81,19.4,0.607,4.2,15.7,21,8,16.4,12.4,17.3,78.5,2.6,0,Knicks,10500423,,,
2010,Eddie House,55,18.6,0.447,14.7,7.8,21.7,2,9.7,5.7,12.84,17.9,0.6,0,Knicks,2862000,,,
2010,Al Harrington,82,30.1,0.493,9.6,12.5,19.7,7,15.7,11.6,12.54,19.2,0.6,0,Knicks,10026875,,,
2010,Tracy McGrady,75,39.4,0.564,15,7.1,32.6,5,14.6,9.5,31.01,452,15.1,0,Knicks,22843124,,,
2013,Tyson Chandler,75,24.4,0.565,9.2,16.4,16.5,10,20.6,15.5,15.11,61.5,2,0,Knicks,13604188,,,
2013,Quentin Richardson,59,23.2,0.46,7.3,8.9,19.8,8,15.1,11.6,12.93,24.8,0.8,0,Knicks,2627400,,,
2013,Marcus Camby,29,21.2,0.444,14.6,8.4,19,14,26.4,19.7,16.28,26.1,0.9,0,Knicks,4590338,,,
2013,Kurt Thomas,81,31.8,0.511,11.5,9.8,20.2,7,22.2,14.5,16.46,95.4,3.2,0,Knicks,1352181,,,
2013,Jason Kidd,80,37.4,0.526,29.3,12.2,26,4,15.1,9.6,22.62,259.3,8.6,0,Knicks,3090000,,,
2013,Amar'e Stoudemire,82,31.3,0.53,6,14.4,19.4,11,20.9,15.9,15.83,100.3,3.3,0,Knicks,19948799,,,
2006,Brevin Knight,55,16.9,0.442,40.8,16.5,17.6,2,7.9,4.9,11.31,2.1,0.1,0,Bobcats,4600000,,,
2006,Primoz Brezec,22,5,0.449,6.9,12.1,19.7,13,9.9,11.6,10.79,0.2,0,1,Bobcats,2750000,,,
2006,Melvin Ely,52,15.4,0.54,5.3,17.6,13.6,9,15.4,12.3,10.38,-1.3,0,0,Bobcats,2401027,,,
2006,Lonny Baxter,55,12.4,0.521,5.1,14.7,17.3,11,16,13.4,10.82,-3.5,-0.1,0,Bobcats,745248,,,
2006,Kareem Rush,76,11.5,0.447,17.7,16.4,15.3,3,8.9,6.1,6.37,-26.9,-0.9,0,Bobcats,3000000,,,
2006,Jumaine Jones,80,27.6,0.525,11.6,11.1,15.6,5,15.5,10.3,12.29,29.4,1,0,Bobcats,1875000,,,
2006,Jake Voskuhl,65,14.6,0.604,12.4,16.6,11.1,11,15.4,13.4,10.67,0.5,0,0,Bobcats,2015625,,,
2006,Gerald Wallace,47,12.1,0.51,8.1,15.6,17.9,8,16,12,12.37,8,0.3,0,Bobcats,5000000,,,
2009,DeSagana Diop,80,11.8,0.356,16.2,21,9.7,7,18.4,12.8,5.64,-34.9,-1.2,1,Bobcats,5585000,,,
2009,Vladimir Radmanovic,72,26.5,0.508,10.7,11,18.3,5,15.5,10,13.32,40.2,1.3,1,Bobcats,6049400,,,
2009,Raja Bell,75,15.6,0.509,17.5,13.2,9.7,4,9.2,6.8,7.55,-25.8,-0.9,1,Bobcats,5000000,,,
2009,Nazr Mohammed,35,12.7,0.452,2.9,12,18.3,13,20.2,16.5,11.7,3.7,0.1,0,Bobcats,6049400,,,
2009,Juwan Howard,77,35.5,0.501,12.7,10.3,24.7,7,18.1,12.5,17.16,115.3,3.8,0,Bobcats,586457,,,
2009,Jason Richardson,82,32.9,0.501,14.5,10.5,22,4,10.4,7.5,15.5,100.7,3.4,0,Bobcats,12222221,,,
2009,Gerald Wallace,47,12.1,0.51,8.1,15.6,17.9,8,16,12,12.37,8,0.3,0,Bobcats,9500000,,,
2008,Primoz Brezec,22,5,0.449,6.9,12.1,19.7,13,9.9,11.6,10.79,0.2,0,1,Bobcats,2750000,,,
2008,Othella Harrington,74,25,0.563,9.4,13.6,13.4,10,20.2,15.1,11.8,4.2,0.1,0,Bobcats,2376000,,,
2008,Nazr Mohammed,35,12.7,0.452,2.9,12,18.3,13,20.2,16.5,11.7,3.7,0.1,0,Bobcats,5632200,,,
2008,Jeff McInnis,75,17.5,0.477,24.4,10.8,18.2,2,6.9,4.5,10.54,-4.5,-0.2,0,Bobcats,770610,,,
2008,Jason Richardson,82,32.9,0.501,14.5,10.5,22,4,10.4,7.5,15.5,100.7,3.4,0,Bobcats,11111110,,,
2008,Gerald Wallace,47,12.1,0.51,8.1,15.6,17.9,8,16,12,12.37,8,0.3,0,Bobcats,9500000,,,
2008,Earl Boykins,68,19.4,0.543,26.1,8.6,20.3,3,4.2,3.5,18.24,71.3,2.4,0,Bobcats,349041,,,
2008,Derek Anderson,76,33.6,0.556,23.2,9.1,18.9,3,10,6.2,17.11,126.1,4.2,0,Bobcats,770610,,,
2013,Jared Jeffries,20,14.6,0.521,14.2,18.6,14.4,10,13,11.7,10.86,-1.4,0,0,Blazers,1475106,,,
2010,Marcus Camby,29,21.2,0.444,14.6,8.4,19,14,26.4,19.7,16.28,26.1,0.9,0,Blazers,9150000,,,
2010,Joel Przybilla,32,17.1,0.424,13.7,21.7,5.9,10,20.9,15.5,6.5,-16.7,-0.6,0,Blazers,6857725,,,
2010,Andre Miller,80,36.4,0.495,29.1,11.2,20.3,3,9,6.1,15.65,101.1,3.4,0,Blazers,6730800,,,
2011,Nazr Mohammed,35,12.7,0.452,2.9,12,18.3,13,20.2,16.5,11.7,3.7,0.1,0,Bobcats,6883800,,,
2011,Joel Przybilla,32,17.1,0.424,13.7,21.7,5.9,10,20.9,15.5,6.5,-16.7,-0.6,0,Bobcats,7725470,,,
2011,Gerald Wallace,47,12.1,0.51,8.1,15.6,17.9,8,16,12,12.37,8,0.3,0,Bobcats,10500000,,,
2011,DeSagana Diop,80,11.8,0.356,16.2,21,9.7,7,18.4,12.8,5.64,-34.9,-1.2,1,Bobcats,6478600,,,
2011,Eduardo Najera,48,23,0.59,13.8,6.7,11.1,9,13.3,11.1,14.02,20.7,0.7,1,Bobcats,3000000,,,
2007,Steve Francis,81,41,0.541,21.1,12.6,25.2,6,11.5,8.7,21.12,250.6,8.4,0,Knicks,15070000,,,
2007,Stephon Marbury,81,40,0.52,24.7,9.9,27.2,2,7.4,4.6,21.03,242.6,8.1,0,Knicks,17184375,,,
2007,Quentin Richardson,59,23.2,0.46,7.3,8.9,19.8,8,15.1,11.6,12.93,24.8,0.8,0,Knicks,7525500,,,
2007,Malik Rose,79,24.5,0.538,11.7,16.1,20.4,9,20.5,15.2,15.9,63.4,2.1,0,Knicks,7525397,,,
2007,Jerome James,51,15,0.506,7.2,20,19.2,12,21.5,16.6,12.24,9.4,0.3,0,Knicks,5400000,,,
2007,Jared Jeffries,20,14.6,0.521,14.2,18.6,14.4,10,13,11.7,10.86,-1.4,0,0,Knicks,5215000,,,
2007,Jamal Crawford,80,24.9,0.496,25.1,10.1,21.7,1,9,5.1,15.99,81.6,2.7,0,Knicks,7200000,,,
2007,Eddy Curry,81,19.4,0.607,4.2,15.7,21,8,16.4,12.4,17.3,78.5,2.6,0,Knicks,8171103,,,
2012,Marcus Camby,29,21.2,0.444,14.6,8.4,19,14,26.4,19.7,16.28,26.1,0.9,0,Blazers,11227250,,,
2012,Kurt Thomas,81,31.8,0.511,11.5,9.8,20.2,7,22.2,14.5,16.46,95.4,3.2,0,Blazers,1352181,,,
2012,Jamal Crawford,80,24.9,0.496,25.1,10.1,21.7,1,9,5.1,15.99,81.6,2.7,0,Blazers,5000000,,,
2012,Gerald Wallace,47,12.1,0.51,8.1,15.6,17.9,8,16,12,12.37,8,0.3,0,Blazers,9500000,,,
2012,Sean Marks,23,9.7,0.412,3.6,16.9,15,4,14.4,9.1,3.77,-12.9,-0.4,1,Blazers,799105,,,
2012,Rasheed Wallace,74,36.3,0.552,10.2,9.3,21.3,5,19.6,12.3,18.44,157.1,5.2,0,Knicks,6322320,,,
2012,Amar'e Stoudemire,82,31.3,0.53,6,14.4,19.4,11,20.9,15.9,15.83,100.3,3.3,0,Knicks,18217705,,,
2012,Tyson Chandler,75,24.4,0.565,9.2,16.4,16.5,10,20.6,15.5,15.11,61.5,2,0,Knicks,13107837,,,
2007,Zach Randolph,77,16.9,0.555,6,9,20.7,13,18.9,15.9,19.36,76.3,2.5,0,Blazers,12000000,,,
2007,Raef LaFrentz,69,23.3,0.578,8.3,7,15.1,9,14,11.3,15.79,62.3,2.1,0,Blazers,11532037,,,
2007,Jamaal Magloire,82,29.8,0.541,8.6,15.5,16,12,22.3,17.2,14.7,74.7,2.5,1,Blazers,8433334,,,
2007,Darius Miles,67,30,0.435,16.5,16.7,18.2,6,14.2,10.1,9.89,-9.2,-0.3,0,Blazers,7750000,,,
2007,Dan Dickau,50,10.3,0.504,26.6,16.6,20.4,2,7.2,4.8,10.67,-1.3,0,0,Blazers,2753218,,,
2005,Vin Baker,52,18.1,0.531,8.4,17.7,13.8,11,13.3,11.9,9.95,-10.9,-0.4,0,Knicks,14625000,,,
2005,Tim Thomas,80,29.5,0.527,8.2,10.7,20.2,5,14.6,9.7,14.71,56.5,1.9,0,Knicks,12900000,,,
2005,Stephon Marbury,81,40,0.52,24.7,9.9,27.2,2,7.4,4.6,21.03,242.6,8.1,0,Knicks,14625000,,,
2005,Shandon Anderson,82,21.1,0.553,10.6,13.9,17.7,4,13.2,8.6,13.52,39,1.3,0,Knicks,7300000,,,
2005,Moochie Norris,82,16.8,0.47,29.6,13,15.8,3,10,6.7,12.07,10.9,0.4,0,Knicks,3600000,,,
2005,Maurice Taylor,67,20.6,0.472,8.7,13.1,21.4,8,11.7,10,11.92,4.3,0.1,0,Knicks,8450000,,,
2005,Kurt Thomas,81,31.8,0.511,11.5,9.8,20.2,7,22.2,14.5,16.46,95.4,3.2,0,Knicks,5885000,,,
2005,Jerome Williams,71,33,0.525,11.2,11.5,13.6,11,21.2,15.8,14.84,58.4,1.9,0,Knicks,5600000,,,
2005,Jamal Crawford,80,24.9,0.496,25.1,10.1,21.7,1,9,5.1,15.99,81.6,2.7,0,Knicks,3475000,,,
2005,Allan Houston,82,37.9,0.563,10.8,8.7,24.4,1,7.9,4.4,18.84,193.4,6.4,0,Knicks,17531000,,,
2005,Zach Randolph,77,16.9,0.555,6,9,20.7,13,18.9,15.9,19.36,76.3,2.5,0,Blazers,1805000,,,
2005,Theo Ratliff,81,31.1,0.512,8.1,15.2,13.5,7,19.7,13.7,12.96,44.3,1.5,0,Blazers,10937000,,,
2005,Nick Van Exel,73,27.8,0.51,23.5,9.3,21.8,2,9.4,5.7,16.7,86.1,2.9,0,Blazers,11821000,,,
2005,Joel Przybilla,32,17.1,0.424,13.7,21.7,5.9,10,20.9,15.5,6.5,-16.7,-0.6,0,Blazers,3215000,,,
2005,Derek Anderson,76,33.6,0.556,23.2,9.1,18.9,3,10,6.2,17.11,126.1,4.2,0,Blazers,8444000,,,
2005,Darius Miles,67,30,0.435,16.5,16.7,18.2,6,14.2,10.1,9.89,-9.2,-0.3,0,Blazers,5419000,,,
2005,Damon Stoudamire,59,22.3,0.46,27.9,11.2,18.4,4,10.6,7.1,12.6,15.7,0.5,0,Blazers,15750000,,,
2004,Ray Allen,76,37.9,0.565,16.3,9.7,25.4,3.8,11.8,7.8,22.19,251.1,8.4,0,SuperSonics,13500000,,,
2004,Calvin Booth,47,12.2,0.494,6.9,12.7,11.9,6,16,11.2,9.28,-5.7,-0.2,0,SuperSonics,5446000,,,
2004,Brent Barry,75,33.1,0.597,32.7,12.1,15.3,2,12.2,7.1,15.77,97.6,3.3,0,SuperSonics,5400000,,,
2004,Vladimir Radmanovic,72,26.5,0.508,10.7,11,18.3,5,15.5,10,13.32,40.2,1.3,1,SuperSonics,1670000,,,
2004,Vitaly Potapenko,26,15.5,0.492,3,18.6,13.5,7,19,13,7.96,-7.9,-0.3,1,SuperSonics,5715000,,,
2016,Brendan Haywood,81,23.8,0.561,5.4,12,11.2,12,13,12.4,12.51,27.6,0.9,0,Blazers,10522500,,,
2014,Jannero Pargo,34,10.1,0.448,24.9,14.7,15,3,9.3,6.1,7.46,-9,-0.3,0,Bobcats,884293,,,
2013,Brendan Haywood,81,23.8,0.561,5.4,12,11.2,12,13,12.4,12.51,27.6,0.9,0,Bobcats,2050000,,,
2006,Stephon Marbury,81,40,0.52,24.7,9.9,27.2,2,7.4,4.6,21.03,242.6,8.1,0,Knicks,16453125,,,
2006,Quentin Richardson,59,23.2,0.46,7.3,8.9,19.8,8,15.1,11.6,12.93,24.8,0.8,0,Knicks,6945500,,,
2006,Maurice Taylor,67,20.6,0.472,8.7,13.1,21.4,8,11.7,10,11.92,4.3,0.1,0,Knicks,9100000,,,
2006,Malik Rose,79,24.5,0.538,11.7,16.1,20.4,9,20.5,15.2,15.9,63.4,2.1,0,Knicks,6979147,,,
2006,Jerome James,51,15,0.506,7.2,20,19.2,12,21.5,16.6,12.24,9.4,0.3,0,Knicks,5000000,,,
2006,Jamal Crawford,80,24.9,0.496,25.1,10.1,21.7,1,9,5.1,15.99,81.6,2.7,0,Knicks,6480000,,,
2006,Eddy Curry,81,19.4,0.607,4.2,15.7,21,8,16.4,12.4,17.3,78.5,2.6,0,Knicks,7394663,,,
2009,Eddy Curry,81,19.4,0.607,4.2,15.7,21,8,16.4,12.4,17.3,78.5,2.6,0,Knicks,9723983,,,
2009,Al Harrington,82,30.1,0.493,9.6,12.5,19.7,7,15.7,11.6,12.54,19.2,0.6,0,Knicks,9226250,,,
2009,Zach Randolph,77,16.9,0.555,6,9,20.7,13,18.9,15.9,19.36,76.3,2.5,0,Knicks,14666667,,,
2009,Quentin Richardson,59,23.2,0.46,7.3,8.9,19.8,8,15.1,11.6,12.93,24.8,0.8,0,Knicks,8685500,,,
2009,Larry Hughes,67,31.9,0.521,17.6,11.7,19.8,4,13.4,8.5,15.82,84.9,2.8,0,Knicks,12827676,,,
2009,Jerome James,51,15,0.506,7.2,20,19.2,12,21.5,16.6,12.24,9.4,0.3,0,Knicks,6200000,,,
2009,Jared Jeffries,20,14.6,0.521,14.2,18.6,14.4,10,13,11.7,10.86,-1.4,0,0,Knicks,6049400,,,
2009,Jamal Crawford,80,24.9,0.496,25.1,10.1,21.7,1,9,5.1,15.99,81.6,2.7,0,Knicks,8640000,,,
2008,Raef LaFrentz,69,23.3,0.578,8.3,7,15.1,9,14,11.3,15.79,62.3,2.1,0,Blazers,12440787,,,
2008,Joel Przybilla,32,17.1,0.424,13.7,21.7,5.9,10,20.9,15.5,6.5,-16.7,-0.6,0,Blazers,5762575,,,
2008,Darius Miles,67,30,0.435,16.5,16.7,18.2,6,14.2,10.1,9.89,-9.2,-0.3,0,Blazers,8250000,,,
2003,Othella Harrington,74,25,0.563,9.4,13.6,13.4,10,20.2,15.1,11.8,4.2,0.1,0,Knicks,2700000,,,
2003,Michael Doleac,75,13.9,0.451,9.2,10.8,16.4,7,17.7,12.3,8.84,-13.7,-0.5,0,Knicks,2753000,,,
2003,Kurt Thomas,81,31.8,0.511,11.5,9.8,20.2,7,22.2,14.5,16.46,95.4,3.2,0,Knicks,4904000,,,
2003,Howard Eisley,82,27.4,0.552,35,11.8,17.4,1,8.7,4.9,14.47,58.1,1.9,0,Knicks,5312000,,,
2003,Clarence Weatherspoon,79,25.6,0.522,10.8,10,11.6,12,22.8,17.4,13.58,31.4,1,0,Knicks,4991000,,,
2003,Charlie Ward,66,22.2,0.54,36.5,11.3,17.4,2,12.4,7.1,16.06,55.4,1.8,0,Knicks,5750000,,,
2003,Allan Houston,82,37.9,0.563,10.8,8.7,24.4,1,7.9,4.4,18.84,193.4,6.4,0,Knicks,11000000,,,
2003,Travis Knight,32,9,0.424,14.8,10.6,11.9,7,18.4,12.7,7.68,-6.3,-0.2,0,Knicks,4000000,,,
2003,Shandon Anderson,82,21.1,0.553,10.6,13.9,17.7,4,13.2,8.6,13.52,39,1.3,0,Knicks,6100000,,,
2010,Raja Bell,75,15.6,0.509,17.5,13.2,9.7,4,9.2,6.8,7.55,-25.8,-0.9,1,Bobcats,5250000,,,
2010,Nazr Mohammed,35,12.7,0.452,2.9,12,18.3,13,20.2,16.5,11.7,3.7,0.1,0,Bobcats,6466600,,,
2010,Larry Hughes,67,31.9,0.521,17.6,11.7,19.8,4,13.4,8.5,15.82,84.9,2.8,0,Bobcats,160244,,,
2010,Gerald Wallace,47,12.1,0.51,8.1,15.6,17.9,8,16,12,12.37,8,0.3,0,Bobcats,9500000,,,
2010,DeSagana Diop,80,11.8,0.356,16.2,21,9.7,7,18.4,12.8,5.64,-34.9,-1.2,1,Bobcats,6031800,,,
2010,Tyson Chandler,75,24.4,0.565,9.2,16.4,16.5,10,20.6,15.5,15.11,61.5,2,0,Bobcats,11700000,,,
2010,Ronald Murray,14,4.4,0.391,10.5,16.8,33.1,0,7.6,3.8,8.8,-1,0,0,Bobcats,1990000,,,
2011,Sean Marks,23,9.7,0.412,3.6,16.9,15,4,14.4,9.1,3.77,-12.9,-0.4,1,Blazers,799105,,,
2011,Marcus Camby,29,21.2,0.444,14.6,8.4,19,14,26.4,19.7,16.28,26.1,0.9,0,Blazers,11749832,,,
2011,Andre Miller,80,36.4,0.495,29.1,11.2,20.3,3,9,6.1,15.65,101.1,3.4,0,Blazers,7269264,,,
2003,Rasheed Wallace,74,36.3,0.552,10.2,9.3,21.3,5,19.6,12.3,18.44,157.1,5.2,0,Blazers,16200000,,,
2003,Derek Anderson,76,33.6,0.556,23.2,9.1,18.9,3,10,6.2,17.11,126.1,4.2,0,Blazers,7145000,,,
2003,Damon Stoudamire,59,22.3,0.46,27.9,11.2,18.4,4,10.6,7.1,12.6,15.7,0.5,0,Blazers,13500000,,,
2003,Dale Davis,78,29.3,0.566,13.9,10.5,11,12,17.5,14.9,13.5,34,1.1,0,Blazers,8000000,,,
2003,Charles Smith,3,4.3,0.434,12.9,12.9,22.2,0,0,0,6.36,-0.4,0,0,Blazers,612000,,,
2003,Bonzi Wells,75,31.9,0.505,15.5,13.5,24.2,5,14.9,9.9,16.15,100.9,3.4,0,Blazers,2777000,,,
2003,Antonio Daniels,67,13,0.572,25.3,9.5,13.1,2,8.4,5,13.16,14.1,0.5,0,Blazers,3375000,,,
2003,Zach Randolph,77,16.9,0.555,6,9,20.7,13,18.9,15.9,19.36,76.3,2.5,0,Blazers,1096000,,,
2003,Scottie Pippen,64,29.9,0.52,25.7,14.8,19.6,4,14,8.8,15.36,69.3,2.3,0,Blazers,19727000,,,
2003,Ruben Patterson,78,21.2,0.53,12.2,14.1,18.8,9,10.5,9.6,14.36,47.7,1.6,0,Blazers,4992000,,,
2011,Roger Mason Jr.,17,6.6,0.471,24.6,10.2,14.1,2,9.6,5.9,7.28,-2.7,-0.1,0,Knicks,1400000,,,
2011,Rasheed Wallace,74,36.3,0.552,10.2,9.3,21.3,5,19.6,12.3,18.44,157.1,5.2,0,Knicks,6322320,,,
2011,Chauncey Billups,74,31.4,0.582,19.8,9.2,22.8,2,12.2,7,21.1,175.3,5.8,0,Knicks,13150000,,,
2011,Amar'e Stoudemire,82,31.3,0.53,6,14.4,19.4,11,20.9,15.9,15.83,100.3,3.3,0,Knicks,16486611,,,
2009,Raef LaFrentz,69,23.3,0.578,8.3,7,15.1,9,14,11.3,15.79,62.3,2.1,0,Blazers,12722500,,,
2009,Joel Przybilla,32,17.1,0.424,13.7,21.7,5.9,10,20.9,15.5,6.5,-16.7,-0.6,0,Blazers,6310150,,,
2008,Zach Randolph,77,16.9,0.555,6,9,20.7,13,18.9,15.9,19.36,76.3,2.5,0,Knicks,13333333,,,
2008,Stephon Marbury,81,40,0.52,24.7,9.9,27.2,2,7.4,4.6,21.03,242.6,8.1,0,Knicks,19012500,,,
2008,Quentin Richardson,59,23.2,0.46,7.3,8.9,19.8,8,15.1,11.6,12.93,24.8,0.8,0,Knicks,8105500,,,
2008,Malik Rose,79,24.5,0.538,11.7,16.1,20.4,9,20.5,15.2,15.9,63.4,2.1,0,Knicks,7101250,,,
2008,Jerome James,51,15,0.506,7.2,20,19.2,12,21.5,16.6,12.24,9.4,0.3,0,Knicks,5800000,,,
2008,Jared Jeffries,20,14.6,0.521,14.2,18.6,14.4,10,13,11.7,10.86,-1.4,0,0,Knicks,5632200,,,
2008,Jamal Crawford,80,24.9,0.496,25.1,10.1,21.7,1,9,5.1,15.99,81.6,2.7,0,Knicks,7920000,,,
2008,Fred Jones,19,6.1,0.446,13.6,16.3,11.6,4,4.8,4.4,5.41,-4.8,-0.2,0,Knicks,3300000,,,
2008,Eddy Curry,81,19.4,0.607,4.2,15.7,21,8,16.4,12.4,17.3,78.5,2.6,0,Knicks,8947543,,,
2006,Darius Miles,67,30,0.435,16.5,16.7,18.2,6,14.2,10.1,9.89,-9.2,-0.3,0,Blazers,7250000,,,
2006,Charles Smith,3,4.3,0.434,12.9,12.9,22.2,0,0,0,6.36,-0.4,0,0,Blazers,719373,,,
2006,Zach Randolph,77,16.9,0.555,6,9,20.7,13,18.9,15.9,19.36,76.3,2.5,0,Blazers,10666667,,,
2006,Voshon Lenard,63,30.6,0.502,12.6,9,22,3,10.1,6.3,15.17,67.2,2.2,0,Blazers,3520000,,,
2006,Theo Ratliff,81,31.1,0.512,8.1,15.2,13.5,7,19.7,13.7,12.96,44.3,1.5,0,Blazers,11666666,,,
2006,Ruben Patterson,78,21.2,0.53,12.2,14.1,18.8,9,10.5,9.6,14.36,47.7,1.6,0,Blazers,6353200,,,
2006,Juan Dixon,42,15.4,0.464,10.7,11.3,22.1,2,10.8,6.6,11.88,6.7,0.2,0,Blazers,2500000,,,
2006,Joel Przybilla,32,17.1,0.424,13.7,21.7,5.9,10,20.9,15.5,6.5,-16.7,-0.6,0,Blazers,1560000,,,
2004,Ruben Patterson,78,21.2,0.53,12.2,14.1,18.8,9,10.5,9.6,14.36,47.7,1.6,0,Blazers,5447000,,,
2004,Rasheed Wallace,74,36.3,0.552,10.2,9.3,21.3,5,19.6,12.3,18.44,157.1,5.2,0,Blazers,18000000,,,
2004,Derek Anderson,76,33.6,0.556,23.2,9.1,18.9,3,10,6.2,17.11,126.1,4.2,0,Blazers,7794000,,,
2004,Darius Miles,67,30,0.435,16.5,16.7,18.2,6,14.2,10.1,9.89,-9.2,-0.3,0,Blazers,4130000,,,
2004,Damon Stoudamire,59,22.3,0.46,27.9,11.2,18.4,4,10.6,7.1,12.6,15.7,0.5,0,Blazers,14625000,,,
2004,Zach Randolph,77,16.9,0.555,6,9,20.7,13,18.9,15.9,19.36,76.3,2.5,0,Blazers,1172000,,,
2004,Theo Ratliff,81,31.1,0.512,8.1,15.2,13.5,7,19.7,13.7,12.96,44.3,1.5,0,Blazers,10156000,,,
2007,Brevin Knight,55,16.9,0.442,40.8,16.5,17.6,2,7.9,4.9,11.31,2.1,0.1,0,Bobcats,4400000,,,
2007,Primoz Brezec,22,5,0.449,6.9,12.1,19.7,13,9.9,11.6,10.79,0.2,0,1,Bobcats,2750000,,,
2007,Othella Harrington,74,25,0.563,9.4,13.6,13.4,10,20.2,15.1,11.8,4.2,0.1,0,Bobcats,2200000,,,
2007,Melvin Ely,52,15.4,0.54,5.3,17.6,13.6,9,15.4,12.3,10.38,-1.3,0,0,Bobcats,3303813,,,
2007,Jeff McInnis,75,17.5,0.477,24.4,10.8,18.2,2,6.9,4.5,10.54,-4.5,-0.2,0,Bobcats,3600000,,,
2007,Jake Voskuhl,65,14.6,0.604,12.4,16.6,11.1,11,15.4,13.4,10.67,0.5,0,0,Bobcats,2000000,,,
2007,Gerald Wallace,47,12.1,0.51,8.1,15.6,17.9,8,16,12,12.37,8,0.3,0,Bobcats,5525000,,,
